version,file,class,mode,threshold,dice,hd95
finetuned_epoch3,22_Heart_2_10.npz,0,point,0.2,0.21885699236210318,59.841457201508724
finetuned_epoch3,22_Heart_2_10.npz,0,point,0.3,0.26630347700646323,57.38466694161429
finetuned_epoch3,22_Heart_2_10.npz,0,point,0.5,0.3421160971586206,52.839379254491625
finetuned_epoch3,22_Heart_2_10.npz,0,box,0.2,0.9139784946181961,4.0
finetuned_epoch3,22_Heart_2_10.npz,0,box,0.3,0.9129383313124974,4.0
finetuned_epoch3,22_Heart_2_10.npz,0,box,0.5,0.9056138186248883,5.0
finetuned_epoch3,22_Heart_2_10.npz,0,both,0.2,0.91891891891352,3.605551275463989
finetuned_epoch3,22_Heart_2_10.npz,0,both,0.3,0.921977367475152,3.605551275463989
finetuned_epoch3,22_Heart_2_10.npz,0,both,0.5,0.9210367691324832,3.605551275463989
finetuned_epoch3,22_Heart_2_10.npz,1,point,0.2,0.1874565429005876,49.73932046178355
finetuned_epoch3,22_Heart_2_10.npz,1,point,0.3,0.22504173622666937,47.41307836451879
finetuned_epoch3,22_Heart_2_10.npz,1,point,0.5,0.2990903039709361,40.24922359499622
finetuned_epoch3,22_Heart_2_10.npz,1,box,0.2,0.5263667150434138,14.7648230602334
finetuned_epoch3,22_Heart_2_10.npz,1,box,0.3,0.4990099009876287,14.7648230602334
finetuned_epoch3,22_Heart_2_10.npz,1,box,0.5,0.4353741496575857,14.7648230602334
finetuned_epoch3,22_Heart_2_10.npz,1,both,0.2,0.5296671490567793,14.7648230602334
finetuned_epoch3,22_Heart_2_10.npz,1,both,0.3,0.5088582677140312,14.7648230602334
finetuned_epoch3,22_Heart_2_10.npz,1,both,0.5,0.4583120204580138,14.7648230602334
finetuned_epoch3,22_Heart_2_10.npz,2,point,0.2,0.08765352294752728,71.19691004531025
finetuned_epoch3,22_Heart_2_10.npz,2,point,0.3,0.10355888193049709,59.033888572581766
finetuned_epoch3,22_Heart_2_10.npz,2,point,0.5,0.1312681510162028,51.088159097779204
finetuned_epoch3,22_Heart_2_10.npz,2,box,0.2,0.7717647058732734,6.324555320336759
finetuned_epoch3,22_Heart_2_10.npz,2,box,0.3,0.7831325301110466,6.324555320336759
finetuned_epoch3,22_Heart_2_10.npz,2,box,0.5,0.815656565646267,4.47213595499958
finetuned_epoch3,22_Heart_2_10.npz,2,both,0.2,0.7427293064793878,6.708203932499369
finetuned_epoch3,22_Heart_2_10.npz,2,both,0.3,0.7534246575256458,6.4031242374328485
finetuned_epoch3,22_Heart_2_10.npz,2,both,0.5,0.7715976331269634,6.324555320336759
finetuned_epoch3,22_Heart_2_4.npz,0,point,0.2,0.8371325734840475,13.038404810405298
finetuned_epoch3,22_Heart_2_4.npz,0,point,0.3,0.8134659525618769,13.45362404707371
finetuned_epoch3,22_Heart_2_4.npz,0,point,0.5,0.7729071055534532,13.601470508735444
finetuned_epoch3,22_Heart_2_4.npz,0,box,0.2,0.7629379856314867,12.041594578792296
finetuned_epoch3,22_Heart_2_4.npz,0,box,0.3,0.6632191338062974,15.264337522473747
finetuned_epoch3,22_Heart_2_4.npz,0,box,0.5,0.3075633773301748,40.792156108742276
finetuned_epoch3,22_Heart_2_4.npz,0,both,0.2,0.9197874493915489,11.313708498984761
finetuned_epoch3,22_Heart_2_4.npz,0,both,0.3,0.9117570724099251,10.63014581273465
finetuned_epoch3,22_Heart_2_4.npz,0,both,0.5,0.8856240560196545,12.806248474865697
finetuned_epoch3,22_Heart_2_4.npz,1,point,0.2,0.0,31.016124838541646
finetuned_epoch3,22_Heart_2_4.npz,1,point,0.3,0.0,31.016124838541646
finetuned_epoch3,22_Heart_2_4.npz,1,point,0.5,0.0,31.016124838541646
finetuned_epoch3,22_Heart_2_4.npz,1,box,0.2,0.7716559075202347,18.788294228055936
finetuned_epoch3,22_Heart_2_4.npz,1,box,0.3,0.7577442414602736,27.16615541441225
finetuned_epoch3,22_Heart_2_4.npz,1,box,0.5,0.7230531201637905,40.52159917870962
finetuned_epoch3,22_Heart_2_4.npz,1,both,0.2,0.5842576791802642,31.016124838541646
finetuned_epoch3,22_Heart_2_4.npz,1,both,0.3,0.5855655632230838,31.016124838541646
finetuned_epoch3,22_Heart_2_4.npz,1,both,0.5,0.5599636583880073,33.015148038438355
finetuned_epoch3,22_Heart_2_4.npz,2,point,0.2,0.9143359203390581,9.0
finetuned_epoch3,22_Heart_2_4.npz,2,point,0.3,0.9415945611859227,7.615773105863909
finetuned_epoch3,22_Heart_2_4.npz,2,point,0.5,0.9447038584411036,6.324555320336759
finetuned_epoch3,22_Heart_2_4.npz,2,box,0.2,0.9469860896437813,8.0
finetuned_epoch3,22_Heart_2_4.npz,2,box,0.3,0.9478343344918211,7.0
finetuned_epoch3,22_Heart_2_4.npz,2,box,0.5,0.9421271732912071,5.0990195135927845
finetuned_epoch3,22_Heart_2_4.npz,2,both,0.2,0.9455898310332153,8.0
finetuned_epoch3,22_Heart_2_4.npz,2,both,0.3,0.9473851030103427,6.0
finetuned_epoch3,22_Heart_2_4.npz,2,both,0.5,0.9417055024111342,5.0990195135927845
finetuned_epoch3,22_Heart_2_8.npz,0,point,0.2,0.835472578762044,26.0
finetuned_epoch3,22_Heart_2_8.npz,0,point,0.3,0.9193995044440761,8.06225774829855
finetuned_epoch3,22_Heart_2_8.npz,0,point,0.5,0.9098401186732985,8.0
finetuned_epoch3,22_Heart_2_8.npz,0,box,0.2,0.9354409809411502,8.48528137423857
finetuned_epoch3,22_Heart_2_8.npz,0,box,0.3,0.928921568626028,7.0710678118654755
finetuned_epoch3,22_Heart_2_8.npz,0,box,0.5,0.8692111959272787,6.324555320336759
finetuned_epoch3,22_Heart_2_8.npz,0,both,0.2,0.948148148146685,6.324555320336759
finetuned_epoch3,22_Heart_2_8.npz,0,both,0.3,0.9475673122328019,5.0
finetuned_epoch3,22_Heart_2_8.npz,0,both,0.5,0.9272994608708915,4.123105625617661
finetuned_epoch3,22_Heart_2_8.npz,1,point,0.2,0.29925524712203916,28.42534080710379
finetuned_epoch3,22_Heart_2_8.npz,1,point,0.3,0.14304838401196587,28.42534080710379
finetuned_epoch3,22_Heart_2_8.npz,1,point,0.5,0.019673597138341888,28.42534080710379
finetuned_epoch3,22_Heart_2_8.npz,1,box,0.2,0.7128292268464044,11.313708498984761
finetuned_epoch3,22_Heart_2_8.npz,1,box,0.3,0.7402085747375662,9.899494936611665
finetuned_epoch3,22_Heart_2_8.npz,1,box,0.5,0.7592592592571916,8.48528137423857
finetuned_epoch3,22_Heart_2_8.npz,1,both,0.2,0.45884101040050695,28.42534080710379
finetuned_epoch3,22_Heart_2_8.npz,1,both,0.3,0.4347148644430746,28.42534080710379
finetuned_epoch3,22_Heart_2_8.npz,1,both,0.5,0.34671721523290244,28.42534080710379
finetuned_epoch3,22_Heart_2_8.npz,2,point,0.2,0.14247694046441997,124.57929201917949
finetuned_epoch3,22_Heart_2_8.npz,2,point,0.3,0.23482754476611295,95.60334722173695
finetuned_epoch3,22_Heart_2_8.npz,2,point,0.5,0.463895486935316,74.33034373659252
finetuned_epoch3,22_Heart_2_8.npz,2,box,0.2,0.8395225464172424,11.180339887498949
finetuned_epoch3,22_Heart_2_8.npz,2,box,0.3,0.8406123367833395,11.180339887498949
finetuned_epoch3,22_Heart_2_8.npz,2,box,0.5,0.8481748430577816,10.295630140987
finetuned_epoch3,22_Heart_2_8.npz,2,both,0.2,0.8389811738630366,11.180339887498949
finetuned_epoch3,22_Heart_2_8.npz,2,both,0.3,0.842057761730952,11.180339887498949
finetuned_epoch3,22_Heart_2_8.npz,2,both,0.5,0.8519040902659805,10.63014581273465
finetuned_epoch3,22_Heart_2_9.npz,0,point,0.2,0.5665131400696742,40.311288741492746
finetuned_epoch3,22_Heart_2_9.npz,0,point,0.3,0.6416078551693133,31.11269837220809
finetuned_epoch3,22_Heart_2_9.npz,0,point,0.5,0.729720279719004,17.46424919657298
finetuned_epoch3,22_Heart_2_9.npz,0,box,0.2,0.9440263405434054,6.4031242374328485
finetuned_epoch3,22_Heart_2_9.npz,0,box,0.3,0.9456026839181749,5.656854249492381
finetuned_epoch3,22_Heart_2_9.npz,0,box,0.5,0.9416974169718532,4.47213595499958
finetuned_epoch3,22_Heart_2_9.npz,0,both,0.2,0.9421407907402553,5.0
finetuned_epoch3,22_Heart_2_9.npz,0,both,0.3,0.9398238747530826,5.0
finetuned_epoch3,22_Heart_2_9.npz,0,both,0.5,0.9349289453978187,5.0
finetuned_epoch3,22_Heart_2_9.npz,1,point,0.2,0.4156898106395917,28.42534080710379
finetuned_epoch3,22_Heart_2_9.npz,1,point,0.3,0.4705882352933059,22.627416997969522
finetuned_epoch3,22_Heart_2_9.npz,1,point,0.5,0.4749403341279337,22.627416997969522
finetuned_epoch3,22_Heart_2_9.npz,1,box,0.2,0.7969687401301012,6.4031242374328485
finetuned_epoch3,22_Heart_2_9.npz,1,box,0.3,0.789508632135493,6.4031242374328485
finetuned_epoch3,22_Heart_2_9.npz,1,box,0.5,0.698017877960754,32.2490309931942
finetuned_epoch3,22_Heart_2_9.npz,1,both,0.2,0.5545129579969739,22.627416997969522
finetuned_epoch3,22_Heart_2_9.npz,1,both,0.3,0.5681818181804444,22.627416997969522
finetuned_epoch3,22_Heart_2_9.npz,1,both,0.5,0.5963873260272539,15.0
finetuned_epoch3,22_Heart_2_9.npz,2,point,0.2,0.18008127183276532,90.21086409075129
finetuned_epoch3,22_Heart_2_9.npz,2,point,0.3,0.2367607085947729,67.97793759742936
finetuned_epoch3,22_Heart_2_9.npz,2,point,0.5,0.35397982062730665,64.5600495662759
