organ,file,class,dx,dy,mode,dice,hd
Heart,22_Heart_2_4.npz,0,0,0,box,0.03250366842935551,325.0
Heart,22_Heart_2_4.npz,0,0,0,both,0.033583452479099905,323.80395303331306
Heart,22_Heart_2_4.npz,0,5,0,point,0.03375027373790505,325.0
Heart,22_Heart_2_4.npz,0,5,0,box,0.03355897321022074,325.0
Heart,22_Heart_2_4.npz,0,5,0,both,0.033683376263124135,325.0
Heart,22_Heart_2_4.npz,0,-5,0,point,0.03381189172454996,324.4009864349984
Heart,22_Heart_2_4.npz,0,-5,0,box,0.03320894896137931,323.40222633742025
Heart,22_Heart_2_4.npz,0,-5,0,both,0.03276397306849353,322.60502165961395
Heart,22_Heart_2_4.npz,0,0,5,point,0.03313636235120839,325.0
Heart,22_Heart_2_4.npz,0,0,5,box,0.03439520414040103,325.0
