version,file,class,mode,threshold,dice,hd95
finetuned_epoch10,22_Heart_2_10.npz,0,point,0.3,0.3526416295345796,53.71219600798314
finetuned_epoch10,22_Heart_2_10.npz,0,box,0.3,0.9046424090282018,5.0
finetuned_epoch10,22_Heart_2_10.npz,0,both,0.3,0.9235511713876478,3.605551275463989
finetuned_epoch10,22_Heart_2_10.npz,1,point,0.3,0.2950460324412647,44.654227123532216
finetuned_epoch10,22_Heart_2_10.npz,1,box,0.3,0.4366275823537877,14.7648230602334
finetuned_epoch10,22_Heart_2_10.npz,1,both,0.3,0.4445590510549533,14.7648230602334
finetuned_epoch10,22_Heart_2_10.npz,2,point,0.3,0.13741386299120914,50.99019513592785
finetuned_epoch10,22_Heart_2_10.npz,2,box,0.3,0.8108108108003756,4.47213595499958
finetuned_epoch10,22_Heart_2_10.npz,2,both,0.3,0.783751493419549,6.324555320336759
finetuned_epoch10,22_Heart_2_4.npz,0,point,0.3,0.7605498721215465,13.45362404707371
finetuned_epoch10,22_Heart_2_4.npz,0,box,0.3,0.22633297061974683,63.12685640834652
finetuned_epoch10,22_Heart_2_4.npz,0,both,0.3,0.8793602647168353,13.038404810405298
finetuned_epoch10,22_Heart_2_4.npz,1,point,0.3,0.0,31.016124838541646
finetuned_epoch10,22_Heart_2_4.npz,1,box,0.3,0.7097001763655914,48.16637831516918
finetuned_epoch10,22_Heart_2_4.npz,1,both,0.3,0.623232323231274,47.53945729601885
finetuned_epoch10,22_Heart_2_4.npz,2,point,0.3,0.947723704865818,6.0
finetuned_epoch10,22_Heart_2_4.npz,2,box,0.3,0.9459764554096548,5.0
finetuned_epoch10,22_Heart_2_4.npz,2,both,0.3,0.9432762836178131,5.0
finetuned_epoch10,22_Heart_2_8.npz,0,point,0.3,0.8996911071355882,9.219544457292887
finetuned_epoch10,22_Heart_2_8.npz,0,box,0.3,0.5897544453840183,14.866068747318506
finetuned_epoch10,22_Heart_2_8.npz,0,both,0.3,0.8906855314116714,8.246211251235321
finetuned_epoch10,22_Heart_2_8.npz,1,point,0.3,0.05420641803977839,28.42534080710379
finetuned_epoch10,22_Heart_2_8.npz,1,box,0.3,0.7592098238100395,9.899494936611665
