file,class,dx,dy,mode,dice,hd
22_Heart_4_6.npz,2,5,0,point+box,0.03619097468873661,153.05554547287727
22_Heart_4_6.npz,2,-5,0,point+box,0.03524604120550177,153.7172729396407
22_Heart_4_6.npz,2,0,5,point+box,0.035360172022416245,153.7172729396407
22_Heart_4_6.npz,2,0,-5,point+box,0.028332260141570084,148.60013458944107
22_Heart_4_6.npz,2,10,10,point+box,0.03734016835113817,153.05554547287727
22_Heart_4_6.npz,2,-10,-10,point+box,0.035555555555544884,153.05554547287727
22_Heart_4_7.npz,0,0,0,point+box,0.027977295348767126,145.08618128546908
22_Heart_4_7.npz,0,5,0,point+box,0.025585284280925758,144.46106741956464
22_Heart_4_7.npz,0,-5,0,point+box,0.028230184581968815,144.46106741956464
22_Heart_4_7.npz,0,0,5,point+box,0.02941458273448816,144.30869689661813
22_Heart_4_7.npz,0,0,-5,point+box,0.028518910488489802,145.08618128546908
22_Heart_4_7.npz,0,10,10,point+box,0.026339241509047262,145.08618128546908
22_Heart_4_7.npz,0,-10,-10,point+box,0.02860286028601204,145.08618128546908
22_Heart_4_7.npz,1,0,0,point+box,0.04229967232646938,136.65284482951682
22_Heart_4_7.npz,1,5,0,point+box,0.04251413466479091,136.65284482951682
22_Heart_4_7.npz,1,-5,0,point+box,0.042073801586365055,135.41787178950938
22_Heart_4_7.npz,1,0,5,point+box,0.042882266496412136,136.65284482951682
22_Heart_4_7.npz,1,0,-5,point+box,0.042698006721756394,136.65284482951682
22_Heart_4_7.npz,1,10,10,point+box,0.03647959183668816,135.41787178950938
22_Heart_4_7.npz,1,-10,-10,point+box,0.04142305024274955,136.03308421115798
22_Heart_4_7.npz,2,0,0,point+box,0.04329621933441575,153.26447729333762
22_Heart_4_7.npz,2,5,0,point+box,0.04775876856405554,153.26447729333762
22_Heart_4_7.npz,2,-5,0,point+box,0.041474849009569846,153.26447729333762
22_Heart_4_7.npz,2,0,5,point+box,0.04369236278982568,153.26447729333762
22_Heart_4_7.npz,2,0,-5,point+box,0.04574764134933627,152.620444239951
22_Heart_4_7.npz,2,10,10,point+box,0.02985074626860932,151.34397906755325
22_Heart_4_7.npz,2,-10,-10,point+box,0.04450685967374838,151.9802618763371
22_Heart_4_9.npz,0,0,0,point+box,0.03173039022465918,147.4347313220328
22_Heart_4_9.npz,0,5,0,point+box,0.03533081233265193,147.4347313220328
22_Heart_4_9.npz,0,-5,0,point+box,0.03500631675662456,146.81961721786362
22_Heart_4_9.npz,0,0,5,point+box,0.03305158845816583,146.81961721786362
22_Heart_4_9.npz,0,0,-5,point+box,0.03210509263349177,147.4347313220328
22_Heart_4_9.npz,0,10,10,point+box,0.0,128.79829191413992
22_Heart_4_9.npz,0,-10,-10,point+box,0.03368617683685128,146.03081866510234
22_Heart_4_9.npz,1,0,0,point+box,0.030824837180744424,141.20906486483082
22_Heart_4_9.npz,1,5,0,point+box,0.03010731802067202,142.00352108310554
22_Heart_4_9.npz,1,-5,0,point+box,0.02883671774739274,140.80127840328723
22_Heart_4_9.npz,1,0,5,point+box,0.03336452518472029,142.00352108310554
22_Heart_4_9.npz,1,0,-5,point+box,0.029753049687578224,142.00352108310554
22_Heart_4_9.npz,1,10,10,point+box,0.02932551319646947,141.40014144264495
22_Heart_4_9.npz,1,-10,-10,point+box,0.03197335553704181,140.80127840328723
22_Heart_4_9.npz,2,0,0,point+box,0.06417250118119316,147.5127113166862
22_Heart_4_9.npz,2,5,0,point+box,0.05537009836646843,146.21901381147393
22_Heart_4_9.npz,2,-5,0,point+box,0.060152170669831376,147.5127113166862
22_Heart_4_9.npz,2,0,5,point+box,0.05473547232725195,147.5127113166862
22_Heart_4_9.npz,2,0,-5,point+box,0.058546658164022186,147.5127113166862
22_Heart_4_9.npz,2,10,10,point+box,0.058307342601877074,146.7548977036201
22_Heart_4_9.npz,2,-10,-10,point+box,0.0614391826034143,147.5127113166862
22_Heart_5_11.npz,0,0,0,point+box,0.024562793593296682,349.09167850293994
22_Heart_5_11.npz,0,5,0,point+box,0.023901917777399487,348.51111890440455
22_Heart_5_11.npz,0,-5,0,point+box,0.024608040322774576,349.67413401622946
22_Heart_5_11.npz,0,0,5,point+box,0.02555392762721505,347.932464711185
22_Heart_5_11.npz,0,0,-5,point+box,0.023270935286262746,348.0517202945562
22_Heart_5_11.npz,0,10,10,point+box,0.02512544453646264,349.67413401622946
22_Heart_5_11.npz,0,-10,-10,point+box,0.025266333553312446,348.51111890440455
22_Heart_5_11.npz,1,0,0,point+box,0.02397547266223567,339.44955442598535
22_Heart_5_11.npz,1,5,0,point+box,0.024158947391579998,339.44955442598535
22_Heart_5_11.npz,1,-5,0,point+box,0.02333950354691202,339.44955442598535
22_Heart_5_11.npz,1,0,5,point+box,0.024110924174737588,339.44955442598535
22_Heart_5_11.npz,1,0,-5,point+box,0.024235340505828293,339.44955442598535
22_Heart_5_11.npz,1,10,10,point+box,0.022920664807904025,335.2610922848042
22_Heart_5_11.npz,1,-10,-10,point+box,0.023792862141355144,338.6399267658792
22_Heart_5_11.npz,2,0,0,point+box,0.03600256913221727,384.92207003496173
22_Heart_5_11.npz,2,5,0,point+box,0.03636182195804754,386.1631779442468
22_Heart_5_11.npz,2,-5,0,point+box,0.03580160953413898,385.3336216838598
22_Heart_5_11.npz,2,0,5,point+box,0.03642599327902833,385.3336216838598
22_Heart_5_11.npz,2,0,-5,point+box,0.03661384937765843,385.2544613628764
22_Heart_5_11.npz,2,10,10,point+box,0.03607001759090832,386.1631779442468
22_Heart_5_11.npz,2,-10,-10,point+box,0.03312330192495719,382.602927328059
22_Heart_5_2.npz,0,0,0,point+box,0.0014738059337692617,374.50901190759083
22_Heart_5_2.npz,0,5,0,point+box,0.0017359664472403871,373.6656259277805
22_Heart_5_2.npz,0,-5,0,point+box,0.0016433723897635564,375.5862084794914
22_Heart_5_2.npz,0,0,5,point+box,0.0014951352316342169,375.5862084794914
22_Heart_5_2.npz,0,0,-5,point+box,0.0018216121267309727,372.22708122865
22_Heart_5_2.npz,0,10,10,point+box,0.0017498143182646782,375.5862084794914
22_Heart_5_2.npz,0,-10,-10,point+box,0.0017609570661893783,375.5862084794914
22_Heart_5_2.npz,1,0,0,point+box,0.0072774833992878,366.3795845840759
22_Heart_5_2.npz,1,5,0,point+box,0.007352645208033747,366.3795845840759
22_Heart_5_2.npz,1,-5,0,point+box,0.007303663052236767,366.3795845840759
22_Heart_5_2.npz,1,0,5,point+box,0.007238605898122112,363.60693062701654
22_Heart_5_2.npz,1,0,-5,point+box,0.0070436852771233,366.3795845840759
22_Heart_5_2.npz,1,10,10,point+box,0.007008790686619738,364.72592449673766
22_Heart_5_2.npz,1,-10,-10,point+box,0.007837989150368185,365.2752386899501
22_Heart_5_5.npz,0,0,0,point+box,0.018177463629719035,370.563085047607
22_Heart_5_5.npz,0,5,0,point+box,0.017784372110037725,371.38928363645607
22_Heart_5_5.npz,0,-5,0,point+box,0.017606444188720982,370.563085047607
22_Heart_5_5.npz,0,0,5,point+box,0.01842576927586418,372.21633494514987
22_Heart_5_5.npz,0,0,-5,point+box,0.01696460945139519,372.21633494514987
22_Heart_5_5.npz,0,10,10,point+box,0.01763770024138446,370.563085047607
22_Heart_5_5.npz,0,-10,-10,point+box,0.017928031758225774,372.21633494514987
22_Heart_5_5.npz,1,0,0,point+box,0.015615442737377108,361.4484748895754
22_Heart_5_5.npz,1,5,0,point+box,0.01493559348311897,361.4484748895754
22_Heart_5_5.npz,1,-5,0,point+box,0.015072897705039463,361.4484748895754
22_Heart_5_5.npz,1,0,5,point+box,0.013839804265623677,360.8794812676387
22_Heart_5_5.npz,1,0,-5,point+box,0.015029248929279286,361.4484748895754
22_Heart_5_5.npz,1,10,10,point+box,0.01513419573076984,361.4484748895754
22_Heart_5_5.npz,1,-10,-10,point+box,0.014492198961560655,361.4484748895754
22_Heart_5_5.npz,2,0,0,point+box,0.00761085373923294,404.1014724051374
22_Heart_5_5.npz,2,5,0,point+box,0.009384017631954582,404.1014724051374
22_Heart_5_5.npz,2,-5,0,point+box,0.009603168244302218,404.1014724051374
22_Heart_5_5.npz,2,0,5,point+box,0.009768631150389145,403.5504925037262
22_Heart_5_5.npz,2,0,-5,point+box,0.008436813023582415,402.43508793344546
22_Heart_5_5.npz,2,10,10,point+box,0.009987280350496067,404.1014724051374
22_Heart_5_5.npz,2,-10,-10,point+box,0.00986741778646731,402.4537240478711
22_Heart_5_9.npz,0,0,0,point+box,0.027685950413219963,348.7491935474547
22_Heart_5_9.npz,0,5,0,point+box,0.028086087795356974,350.4868043165106
22_Heart_5_9.npz,0,-5,0,point+box,0.018739352640535167,348.8624370722649
22_Heart_5_9.npz,0,0,5,point+box,0.028178572482365796,349.90570158258356
22_Heart_5_9.npz,0,0,-5,point+box,0.02792560742067383,350.4868043165106
22_Heart_5_9.npz,0,10,10,point+box,0.02692130135820713,350.4868043165106
22_Heart_5_9.npz,0,-10,-10,point+box,0.02816959970063011,350.4868043165106
22_Heart_5_9.npz,1,0,0,point+box,0.028591632742769497,340.03676271838606
22_Heart_5_9.npz,1,5,0,point+box,0.028186688546742587,339.44955442598535
22_Heart_5_9.npz,1,-5,0,point+box,0.027637545281968646,339.44955442598535
22_Heart_5_9.npz,1,0,5,point+box,0.028111019953249324,340.03676271838606
22_Heart_5_9.npz,1,0,-5,point+box,0.028483995348550797,340.03676271838606
22_Heart_5_9.npz,1,10,10,point+box,0.028206788730365587,340.03676271838606
22_Heart_5_9.npz,1,-10,-10,point+box,0.024621334192700853,334.6774566653691
22_Heart_5_9.npz,2,0,0,point+box,0.031449596342071055,390.50992304933817
22_Heart_5_9.npz,2,5,0,point+box,0.030628669885960844,388.7029714319148
22_Heart_5_9.npz,2,-5,0,point+box,0.031159478828861623,388.90872965260115
22_Heart_5_9.npz,2,0,5,point+box,0.029950207779560867,389.60621144945827
22_Heart_5_9.npz,2,0,-5,point+box,0.02694819866079491,388.90872965260115
22_Heart_5_9.npz,2,10,10,point+box,0.03099506152628005,389.65882512782895
22_Heart_5_9.npz,2,-10,-10,point+box,0.030994280971584402,390.0833244321013
