version,file,class,mode,threshold,dice,hd95
finetuned_epoch5,22_Heart_2_10.npz,0,point,0.2,0.28031708551141793,57.38466694161429
finetuned_epoch5,22_Heart_2_10.npz,0,point,0.3,0.3421160971586206,53.0
finetuned_epoch5,22_Heart_2_10.npz,0,point,0.5,0.5605396290031686,26.476404589747453
finetuned_epoch5,22_Heart_2_10.npz,0,box,0.2,0.9141813755269983,4.0
finetuned_epoch5,22_Heart_2_10.npz,0,box,0.3,0.9086419753030331,5.0
finetuned_epoch5,22_Heart_2_10.npz,0,box,0.5,0.8975487114965586,5.0
finetuned_epoch5,22_Heart_2_10.npz,0,both,0.2,0.9235400361172575,3.605551275463989
finetuned_epoch5,22_Heart_2_10.npz,0,both,0.3,0.9258809234451648,3.605551275463989
finetuned_epoch5,22_Heart_2_10.npz,0,both,0.5,0.9149198520288846,4.0
finetuned_epoch5,22_Heart_2_10.npz,1,point,0.2,0.2374493570543642,47.853944456021594
finetuned_epoch5,22_Heart_2_10.npz,1,point,0.3,0.29285248750751064,41.677331968349414
finetuned_epoch5,22_Heart_2_10.npz,1,point,0.5,0.4771754636216934,15.231546211727817
finetuned_epoch5,22_Heart_2_10.npz,1,box,0.2,0.49599999999752004,14.7648230602334
finetuned_epoch5,22_Heart_2_10.npz,1,box,0.3,0.4630593132129914,14.7648230602334
finetuned_epoch5,22_Heart_2_10.npz,1,box,0.5,0.37592277115061945,14.7648230602334
finetuned_epoch5,22_Heart_2_10.npz,1,both,0.2,0.5012382367483842,14.7648230602334
finetuned_epoch5,22_Heart_2_10.npz,1,both,0.3,0.46825799898187787,14.7648230602334
finetuned_epoch5,22_Heart_2_10.npz,1,both,0.5,0.4040296924686955,14.7648230602334
finetuned_epoch5,22_Heart_2_10.npz,2,point,0.2,0.1118442758163777,54.56189146281496
finetuned_epoch5,22_Heart_2_10.npz,2,point,0.3,0.13081227088533512,51.088159097779204
finetuned_epoch5,22_Heart_2_10.npz,2,point,0.5,0.19737991266318086,41.23105625617661
finetuned_epoch5,22_Heart_2_10.npz,2,box,0.2,0.7985257985159886,4.47213595499958
finetuned_epoch5,22_Heart_2_10.npz,2,box,0.3,0.8110831234154775,4.47213595499958
finetuned_epoch5,22_Heart_2_10.npz,2,box,0.5,0.8250652741406649,4.123105625617661
finetuned_epoch5,22_Heart_2_10.npz,2,both,0.2,0.7612456747317042,6.324555320336759
finetuned_epoch5,22_Heart_2_10.npz,2,both,0.3,0.7726737337953749,6.324555320336759
finetuned_epoch5,22_Heart_2_10.npz,2,both,0.5,0.79559363524118,6.324555320336759
finetuned_epoch5,22_Heart_2_4.npz,0,point,0.2,0.818167962199637,13.45362404707371
finetuned_epoch5,22_Heart_2_4.npz,0,point,0.3,0.778705307921281,13.601470508735444
finetuned_epoch5,22_Heart_2_4.npz,0,point,0.5,0.7373391955695533,13.601470508735444
finetuned_epoch5,22_Heart_2_4.npz,0,box,0.2,0.628270528220128,16.401219466856727
finetuned_epoch5,22_Heart_2_4.npz,0,box,0.3,0.34517561566341304,38.07886552931954
finetuned_epoch5,22_Heart_2_4.npz,0,box,0.5,0.2046889089264998,63.28506932918696
finetuned_epoch5,22_Heart_2_4.npz,0,both,0.2,0.9139450492471307,10.63014581273465
finetuned_epoch5,22_Heart_2_4.npz,0,both,0.3,0.8998529215123682,9.848857801796104
finetuned_epoch5,22_Heart_2_4.npz,0,both,0.5,0.8762683201791485,13.038404810405298
