file,class,dx,dy,mode,dice,hd
22_Heart_2_8.npz,2,0,0,point,0.016273820148034995,382.87334720505163
22_Heart_2_8.npz,2,0,0,box,0.013850687622786384,382.87334720505163
22_Heart_2_8.npz,2,0,0,both,0.015129035628457816,382.87334720505163
22_Heart_2_8.npz,2,5,0,point,0.017580317156920714,384.56728930058523
22_Heart_2_8.npz,2,5,0,box,0.01808918535637186,384.56728930058523
22_Heart_2_8.npz,2,5,0,both,0.018156016528233843,384.56728930058523
22_Heart_2_8.npz,2,-5,0,point,0.01693844513759852,384.56728930058523
22_Heart_2_8.npz,2,-5,0,box,0.017476492886326803,384.0377585602749
22_Heart_2_8.npz,2,-5,0,both,0.017297404153845918,384.56728930058523
22_Heart_2_8.npz,2,0,5,point,0.016991007725147625,382.6604238747456
22_Heart_2_8.npz,2,0,5,box,0.016207075526979742,381.93847672105517
22_Heart_2_8.npz,2,0,5,both,0.015954753465619326,381.81147180251145
22_Heart_2_8.npz,2,0,-5,point,0.018133670051381397,384.56728930058523
22_Heart_2_8.npz,2,0,-5,box,0.01638600056204925,384.56728930058523
22_Heart_2_8.npz,2,0,-5,both,0.016729903037560914,384.56728930058523
22_Heart_2_8.npz,2,10,10,point,0.017125313353796266,384.0377585602749
22_Heart_2_8.npz,2,10,10,box,0.014427899081855402,383.5101041693687
22_Heart_2_8.npz,2,10,10,both,0.015539703272040075,384.0377585602749
22_Heart_2_8.npz,2,-10,-10,point,0.016299475700196835,382.9843338832543
22_Heart_2_8.npz,2,-10,-10,box,0.016267547481418634,382.9843338832543
22_Heart_2_8.npz,2,-10,-10,both,0.016461930370787834,382.9843338832543
22_Heart_2_9.npz,0,0,0,point,0.01918664554057515,333.2101439032131
22_Heart_2_9.npz,0,0,0,box,0.018532110091741903,333.2101439032131
22_Heart_2_9.npz,0,0,0,both,0.018473259513112978,333.2101439032131
22_Heart_2_9.npz,0,5,0,point,0.01829150411682678,332.6048706799105
22_Heart_2_9.npz,0,5,0,box,0.01876590514331111,332.6048706799105
22_Heart_2_9.npz,0,5,0,both,0.018314957029005097,332.6048706799105
22_Heart_2_9.npz,0,-5,0,point,0.018225464926300807,333.2101439032131
22_Heart_2_9.npz,0,-5,0,box,0.017925291003449625,332.6048706799105
22_Heart_2_9.npz,0,-5,0,both,0.017723748118270675,333.2101439032131
22_Heart_2_9.npz,0,0,5,point,0.018698017068952903,333.2101439032131
22_Heart_2_9.npz,0,0,5,box,0.01768356137984061,333.2101439032131
22_Heart_2_9.npz,0,0,5,both,0.018232992592362076,333.2101439032131
22_Heart_2_9.npz,0,0,-5,point,0.016911730163945857,330.037876614185
22_Heart_2_9.npz,0,0,-5,box,0.01698588620865558,330.82926110004234
22_Heart_2_9.npz,0,0,-5,both,0.017223542569546422,331.621772505968
22_Heart_2_9.npz,0,10,10,point,0.018124069686994582,333.2101439032131
22_Heart_2_9.npz,0,10,10,box,0.018363537503432323,332.50112781763613
22_Heart_2_9.npz,0,10,10,both,0.018685879345262543,331.8825093312391
22_Heart_2_9.npz,0,-10,-10,point,0.01874534430897582,331.2657543423407
